Word,Sentiment
根本就,negative
氣死,negative
氣死ㄌ,negative
氣死了,negative
氣死人,negative
氣死我了,negative
氣沖沖,negative
氣呼呼,negative
氣昏,negative
氣的半死,negative
氣咻咻,negative
氣急敗壞,negative
氣哼哼,negative
氣得,negative
氣惱,negative
氣絕身亡,negative
氣瘋,negative
氣憤填膺,negative
氣餒,negative
氣壞,negative
浪費,negative
浪費時間,negative
消失,negative
烙跑,negative
烏煙瘴氣,negative
狼心狗肺,negative
狼狽為奸,negative
狹窄,negative
狹隘,negative
畜生,negative
病態,negative
病魔,negative
疲累,negative
真他x的雖,negative
真他ㄇㄉ,negative
真他ㄉ濫,negative
真他媽,negative
真他媽的,negative
真他媽賤,negative
真是夠了,negative
真是爛,negative
真是蠢,negative
真氣,negative
真給他,negative
真干,negative
真爛,negative
真蠢,negative
破口,negative
破口大罵,negative
破麻,negative
破銅爛鐵,negative
破機八,negative
破壞,negative
破壞心情,negative
破壞我的心情,negative
神經病,negative
笑裡藏刀,negative
粉無聊,negative
粉屌,negative
紙老虎,negative
缺德,negative
臭功夫,negative
臭老師,negative
臭老猴,negative
臭老頭,negative
臭你老師咧,negative
臭屁,negative
臭男人,negative
臭味,negative
臭狗,negative
臭青蛙,negative
臭美,negative
臭娘們,negative
臭蚊子,negative
臭話,negative
臭酸,negative
臭銅錢,negative
臭德性,negative
臭臉,negative
荒唐,negative
荒誕,negative
荒謬,negative
草率,negative
草菅,negative
草菅人命,negative
衰老,negative
衰弱,negative
記仇,negative
討人嫌,negative
討人厭,negative
討嫌,negative
討厭,negative
討厭鬼,negative
討價還價,negative
辱罵,negative
迷信,negative
退縮,negative
逃不過,negative
逃之夭夭,negative
逃生,negative
逃避,negative
逃避責任,negative
追殺,negative
閃人,negative
閃邊,negative
除害,negative
除掉,negative
馬屁,negative
馬屁話,negative
馬的,negative
馬的咧,negative
馬的逼,negative
高不成,negative
高不成低不就,negative
高傲,negative
鬥不過,negative
鬥爭,negative
斗臭,negative
鬥起來,negative
鬼子,negative
鬼天氣,negative
鬼叫,negative
鬼東西,negative
鬼玩意,negative
鬼鬼祟祟,negative
乾陰陽,negative
偽人,negative
偽人之心,negative
偽君子,negative
偽造,negative
偽善,negative
偽裝,negative
假仁假義,negative
假公濟私,negative
假心假意,negative
假手,negative
假正經,negative
假惺惺,negative
假道學,negative
做人情,negative
做死做活,negative
做作,negative
做秀,negative
做錯,negative
做壞,negative
做壞事,negative
偷人,negative
偷工減料,negative
偷罵,negative
偷懶,negative
偏心,negative
偏差,negative
偏執,negative
偏頗,negative
偏激,negative
動干戈,negative
動不動,negative
動不動就發脾氣,negative
動手,negative
動怒,negative
動粗,negative
唱反調,negative
唱衰,negative
問題,negative
唯恐,negative
唯恐不及,negative
唯恐天下不亂,negative
啜泣,negative
國仇家恨,negative
基賣,negative
夠了,negative
夠了沒,negative
夠不爽,negative
奢侈,negative
娼妓,negative
婊子,negative
寂寞,negative
專制,negative
專權,negative
屠殺,negative
帶衰,negative
帶塞,negative
帶賽,negative
庸俗,negative
強迫,negative
強詞奪理,negative
強暴,negative
得罪,negative
從中作梗,negative
患得患失,negative
惋惜,negative
淒慘,negative
情何以堪,negative
悻悻,negative
惆悵,negative
掉淚,negative
救我,negative
教得爛,negative
敗家,negative
敗家女,negative
敗家子,negative
敗絮,negative
敗類,negative
欲哭無淚,negative
欲嘔,negative
殺千刀,negative
殺死,negative
淌混水,negative
清寒,negative
混日,negative
混兄弟,negative
混吃混住,negative
混吃混喝,negative
混吃等死,negative
混江湖,negative
混流氓,negative
混淆,negative
混淆國際視聽,negative
混球,negative
混蛋,negative
淒然,negative
淒慘,negative
淚下,negative
淚如雨下,negative
淚流,negative
淚流滿面,negative
淚動,negative
淫污,negative
淫蕩,negative
淫蕩樣,negative
深仇大恨,negative
深恨,negative
牽掛,negative
牽腸掛肚,negative
猖狂,negative
猖獗,negative
猙獰,negative
理不直不壯,negative
現世報,negative
現實,negative
異想天開,negative
痔瘡,negative
眼淚,negative
眼睛狗到蛤仔肉,negative
眼睛瞎調,negative
笨蛋,negative
笨豬,negative
粗心,negative
粗俗,negative
粗話,negative
粗暴,negative
粗魯,negative
羞怯,negative
羞怯怯,negative
羞於,negative
羞恥,negative
羞羞羞,negative
羞赧,negative
羞愧,negative
羞澀,negative
莫名,negative
莫名其妙,negative
莫明,negative
莫明奇妙,negative
莫能,negative
處罰,negative
被打,negative
被利用,negative
被狗吃,negative
被干走,negative
被當,negative
被雷打死,negative
被騙,negative
袖手旁觀,negative
規避,negative
訝異,negative
訝然,negative
責怪,negative
責問,negative
責備,negative
責罵,negative
責難,negative
貪污,negative
貪念,negative
這麼爛,negative
連屁都不如,negative
逞強,negative
造反,negative
造假,negative
造謠,negative
野心,negative
陰沈,negative
陰謀,negative
陷害,negative
雪特,negative
竟敢,negative
竟然,negative
竟然一直給我,negative
魚目混珠,negative
鳥不拉機,negative
鳥東西,negative
鳥屎,negative
鳥話,negative
鳥態度,negative
鳥樣,negative
麻煩,negative
傢伙,negative
最恨,negative
最糟的是,negative
最屌,negative
最跩,negative
啼哭,negative
喪氣,negative
單挑,negative
唾棄,negative
圍毆,negative
堪慮,negative
報仇,negative
報復,negative
報歉,negative
報憂,negative
報應,negative
尋仇,negative
復仇,negative
惡劣,negative
惡有惡報,negative
惡作劇,negative
惡言,negative
惡言相向,negative
惡果,negative
惡毒,negative
惡狠,negative
惡狠很,negative
惡貫滿盈,negative
惡報,negative
惡棍,negative
惡勢力,negative
惡搞,negative
惡夢,negative
惡質,negative
惡臉,negative
惡臉相向,negative
悲哀,negative
悲苦,negative
悲情,negative
悲涼,negative
悲痛,negative
悲痛欲絕,negative
悲傷,negative
悲愁,negative
悲歎,negative
悲慘,negative
悲憤,negative
悲觸,negative
悲觀,negative
悶悶,negative
悶著,negative
慨然,negative
慨歎,negative
惱人,negative
惱火,negative
惱怒,negative
惶急,negative
惶恐,negative
惶惶,negative
揍一頓,negative
提心吊膽,negative
提心吊膽,negative
揮淚,negative
援交,negative
敢死你,negative
敢騙,negative
敢騙我,negative
敢喵,negative
敢喵我,negative
散漫,negative
智障,negative
欺侮,negative
欺負,negative
欺凌,negative
欺瞞,negative
欺壓,negative
欺騙,negative
殘忍,negative
殘殺,negative
殘酷,negative
殘暴,negative
湊什麼熱鬧,negative
焦急,negative
焦慮,negative
焦躁,negative
無人,negative
無力,negative
無可奈何,negative
無奈,negative
無法,negative
無法挽回,negative
無知,negative
無恙,negative
無恥,negative
無恥謂之賤,negative
無能,negative
無情,negative
無理取鬧,negative
無聊,negative
無聊人做無聊事,negative
無聊死了,negative
無聊斃,negative
無語,negative
無語問蒼天,negative
無德,negative
無賴,negative
犀利,negative
猥褻,negative
痛心,negative
痛心疾首,negative
痛恨,negative
痛苦,negative
痛哭,negative
痛哭流涕,negative
發抖,negative
發洩,negative
發酒瘋,negative
發軟,negative
發麻,negative
發脾氣,negative
短淺,negative
稀罕,negative
等著看,negative
等著瞧,negative
結怨連仇,negative
絕不,negative
絕不原諒你,negative
絕望,negative
絕對不會原諒你,negative
給你們好看,negative
給我小心點,negative
給我死,negative
給我注意一點,negative
給我注意點,negative
善罷干休,negative
善變,negative
脾氣,negative
華而不實,negative
菜鳥,negative
虛弱,negative
虛偽,negative
詛咒,negative
貶低,negative
越氣,negative
越想越氣,negative
超討厭,negative
趁火打劫,negative
趁亂搶劫,negative
進退兩難,negative
進退維谷,negative
閒閒,negative
閒閒沒事,negative
閒閒沒事做,negative
飲泣,negative
飲恨,negative
黑店,negative
黑道,negative
亂七八糟,negative
亂叫,negative
亂吃,negative
亂吃豆腐,negative
亂吹牛,negative
亂吠,negative
亂吼,negative
亂屁,negative
亂批評,negative
亂批評別人,negative
亂扯,negative
亂砍,negative
亂殺,negative
亂搞,negative
亂蓋,negative
亂說,negative
亂說話,negative
亂罵,negative
亂罵人,negative
亂講,negative
亂竄,negative
亂辯,negative
亂謅,negative
傲脾氣,negative
傲慢,negative
傷心,negative
傷心死了,negative
傷害,negative
傷悲,negative
傷痛欲絕,negative
傷感,negative
傷感情,negative
傻子,negative
剽竊,negative
嗟歎,negative
嗤之以鼻,negative
嗚咽,negative
嗚哩哩,negative
嗚嗚咽咽,negative
嗆聲,negative
塞人,negative
塞八,negative
塞你娘雞吧,negative
塞你祖馬勒,negative
塞到,negative
塞拎娘,negative
塞哩幾摳碗粿,negative
嫉妒,negative
嫉羨,negative
嫌東嫌西,negative
嫌棄,negative
嫌貧,negative
嫌貧愛富,negative
嫌惡,negative
媽ㄉ,negative
媽的,negative
干！,negative
幹上,negative
干他,negative
干你,negative
干你老師,negative
干你娘,negative
干你娘老雞巴,negative
干你娘老雞麥,negative
干你桌來,negative
干你祖宗十八代,negative
干走,negative
干裡娘操雞麥,negative
干到最高點,negative
干你,negative
干你全家,negative
幹的好事,negative
乾娘,negative
干麻,negative
干瞧,negative
干礁,negative
乾聲連連,negative
干譙,negative
干醮,negative
干屄,negative
干恁,negative
干恁老老雞掰,negative
干恁娘,negative
徬徨,negative
愚弄,negative
愚昧,negative
愚癡,negative
愚蠢,negative
意亂,negative
感慨,negative
感傷,negative
感歎,negative
感覺不到,negative
愛吃,negative
愛面子,negative
愛莫能助,negative
惹人厭,negative
惹上,negative
惹毛,negative
惹到,negative
惹到你,negative
惹的禍,negative
惹禍,negative
愁眉,negative
愁眉苦臉,negative
愁苦,negative
慌亂,negative
慌慌張張,negative
愴然,negative
愧疚,negative
愧對,negative
搞了再說,negative
搞了鬼,negative
搞下去,negative
搞小動作,negative
搞小圈圈,negative
搞不懂,negative
搞什麼,negative
搞什麼名堂,negative
搞什麼玩意,negative
搞什麼飛機,negative
搞什麼鬼,negative
搞公關,negative
搞分裂,negative
搞台獨,negative
搞屁,negative
搞屁啊,negative
搞投機,negative
搞性,negative
搞的鬼,negative
搞封建,negative
搞政治,negative
搞政變,negative
搞飛機,negative
搞迷信,negative
搞鬥爭,negative
搞鬼,negative
搞婦運,negative
搞得,negative
搞得一團亂,negative
搞統一,negative
搞這一套,negative
搞陰謀,negative
搞援交,negative
搞階級鬥爭,negative
搞亂,negative
搞新聞,negative
搞違建,negative
搞獨立,negative
搞錢,negative
搞關係,negative
搞啥鬼,negative
搪塞,negative
搪塞過去,negative
搏鬥,negative
搶奪,negative
搖尾乞憐,negative
搗蛋,negative
敬陪末座,negative
新仇舊恨,negative
暗殺,negative
極端,negative
楞住,negative
歇斯底里,negative
毀容,negative
譭謗,negative
滅亡,negative
滅口,negative
滅絕,negative
溘逝,negative
煩心,negative
煩死,negative
煩死了,negative
煩悶,negative
煩惱,negative
煩躁,negative
煞費,negative
煞費苦心,negative
獅子大開口,negative
瑟縮,negative
當不了,negative
當不起,negative
當頭棒喝,negative
畸型,negative
碰壁,negative
萬劫不復,negative
經不起,negative
經受不起,negative
置之不理,negative
罪惡,negative
義憤填膺,negative
羨慕,negative
群魔亂舞,negative
肆行,negative
肆無忌憚,negative
腳踢,negative
腦滿腸肥,negative
落伍,negative
落空,negative
落荒而逃,negative
落淚,negative
落寞,negative
落魄,negative
落選,negative
葬身,negative
裝可憐,negative
裝死,negative
裝肖唯,negative
裝屎,negative
裝模做樣,negative
該死,negative
該死的,negative
詭不詭異,negative
詭異,negative
躲避,negative
較勁,negative
較量,negative
運氣好,negative
遊街,negative
遊街示眾,negative
道歉,negative
逼人,negative
逼上梁山,negative
逼不得已,negative
逼死,negative
逼走,negative
逼使,negative
逼供,negative
逼政,negative
逼迫,negative
逼退,negative
逼退回,negative
逼問,negative
逼視,negative
逼繳,negative
違反,negative
違抗,negative
違拗,negative
違建,negative
違約,negative
違背,negative
違悖,negative
違規,negative
違章,negative
違章式,negative
違禁,negative
遇刺,negative
遏止,negative
過不去,negative
過分,negative
過少,negative
過世,negative
過份,negative
過河拆橋,negative
過得去,negative
過意,negative
過意不去,negative
過節,negative
遍尋,negative
鉗制,negative
隔絕,negative
隔絕掉,negative
隔開,negative
隕落,negative
雷霹,negative
頑抗,negative
頑固,negative
像哈巴狗一樣,negative
匱乏,negative
厭倦,negative
厭惡,negative
厭煩,negative
嘀咕,negative
嘔吐,negative
嘔氣,negative
歎息,negative
